tweet_id,hashtags,full_text,user_name,user_location,tweet_favourites,tweet_sentiment_tb,tweet_sentiment_vs,user_verified,user_followers_count
5002,,@rihanna Thanks Rihana mam !,संजय कोरडे,"Yavatmal, India",0,0.25,0.4926,False,240
6260,,@rihanna @divyaspandana Have you ever heard about a Sold Media?,Ravi Gowda,"Bengaluru South, India",0,0.0,0.0,False,2
4926,SupportFarmersProtest,@rihanna I'm with you rihana #SupportFarmersProtest,Parteek Shankar,"Toronto, Ontario",0,0.0,0.0,False,3
7895,,@rihanna Thank you so much for supporting the truth,Jagtar Singh,"Winnipeg, Manitoba",0,0.225,0.7884,False,0
7517,,"@rihanna Please clarify to our country shit @KanganaTeam that it's not a state specific issues
This shit @KanganaTeam is saying that you have charged 100million for this tweet 
Please clarify this @KanganaTeam a duffer with Curly hair of plastic",Sardar Harpreet Singh Chouhan,pindmangli@gmail.com,0,-0.13333333333333333,-0.7227,False,5
5920,respect,@rihanna #respect to Riri ✊🏽. Now look at these clowns getting mad and proving the exact point these farmers are trying to make. India the greatest oppressor on earth!,T M,"Seattle, WA",1,0.20833333333333334,0.6588,False,1
5707,,@rihanna India is a terrorist country,Ishaq Shah,"الرياض, المملكة العربية السعود",0,0.0,-0.6908,False,1
1655,FarmersProtest,@rihanna #FarmersProtest #StandWithFarmers #HumanRights #Rihanna thank you,JAGTAR SINGH REALTOR,"Brampton, Ontario",0,0.0,0.3612,False,102
7479,,@rihanna 🙏🏻🙏🏻,Ishwar,"Phagwara, India",1,0.4,0.0,False,1
1967,,@rihanna India controls the media. The farmers are being portrayed as terrorists.,Harvi's Cakes,London UK,0,0.0,-0.6249,False,30
4577,,"@rihanna Thank you for your support we appreciate it. Also please ignore a women named kangna ranuat something like that, she gets naked infront of camera after getting fucked from producers, prime minister , actors who are married to make money. So please ignore her sis. ✌🏻",Anureet Kaur Gill,"Delaware, USA",2,0.012500000000000011,0.8027,False,10
2835,,@rihanna 👍♥️,preet,"Mississauga, Ontario",0,0.0,0.0,False,0
1861,,@rihanna Thanks,Jagroop Randhawa,tarn taran wala,0,0.2,0.4404,False,13
3601,,@rihanna 🙏🙏,Jagroop Randhawa,tarn taran wala,0,0.0,0.0,False,13
3395,,"@rihanna International Hall of Shame : Endia, Period.",🇵🇰🇹🇷🇦🇿Waqas Malik🇨🇳🇲🇾,Proud Pindiite....,0,0.0,-0.4767,False,267
1621,,@rihanna Grow up &amp; talk something about America,Vishwanath Murmu,"Jamshedpur, India",0,0.0,0.0,False,1
1322,,"@rihanna Thank you very much for sharing this. I wish our celebrities could have that much of courage.
God bless you 🙏",Rajat Sajwan,New Delhi,0,0.23,0.9367,False,0
4528,,@rihanna They have been violating human rights since the origin of the Caste system. They suffer from Casteism &amp; the racism. Those hypocrites don’t like to talk about the poor farmers who have been denied basic human rights. https://t.co/J804DbGQT3,Raj,Land of free because of Brave,0,-0.1,-0.9393,False,278
6667,,@rihanna 👍👍👍👍,abdul basith,"Marattahalli, Bengaluru South",0,0.0,0.0,False,3
3139,,@rihanna Look!! Modi’s goons even kill Muslims and rape innocent women just because of religion. https://t.co/chjCNy2s10,FS,"California, USA",0,0.5,-0.8619,False,0
7588,IStandWithFarmers,@rihanna You don’t need knowledge on an issue where it’s obvious that innocent people are getting beat up and killed. Thank you riri. Fuck all these guys that are putting you down and calling you names for speaking up and raising awareness that could save lives!!! #IStandWithFarmers,FS,"California, USA",0,-0.0807638888888889,-0.4168,False,0
7874,,@rihanna https://t.co/OFvyMmKOGB,FS,"California, USA",0,0.0,0.0,False,0
8510,,@rihanna India is a nazi regime!! They kill minorities and then they spread misinformation about minorities calling them “terrorists” on media.,FS,"California, USA",0,0.0,-0.8217,False,0
7910,,@rihanna Thanks for the coverage!!! These guys have set up internet blockers up in Delhi and they are beating up innocent protestors (the police is corrupt and they have been bearing up innocent civilians protesting aka farmers) but they have been labeling the farmers as violent!! 1/? https://t.co/PUrz9lQDcK,FS,"California, USA",0,-0.021875,-0.7946,False,0
1070,,"@rihanna Thank 🌹you,, support for farmer,,,🙏🙏 @rihanna",Dil__ Waraich,ਮਾਝੇ ਆਲੇ ⛳,0,0.0,0.6369,False,1
7469,,@rihanna uh I'm sorry rihanna but mind your own business before you mind India's business!  a sovereign country !!!,Lucien Theraulaz,"Châtel-Saint-Denis, Suisse",0,0.25,-0.3222,False,6
8558,,@rihanna @rihanna and @miakhalifa They both are big time farmers. They have such  huge farms that they always need 4-5 men at a time to plough their farms and water them😉,Tapan Mehta,"Toronto, Ontario",0,0.13333333333333336,0.3182,False,24
4150,,@rihanna 🥰🥰👍,S҉A҉R҉A҉D҉ 143,"Ahmadabad City, India",0,0.0,0.4588,False,45
9687,,@rihanna Thanks for support ❤️,Jaskaran Deep virk,"Brampton, Ontario",0,0.1,0.8689,False,2
1759,,"@rihanna Yes ,     Now everyone is talking about it.
Thank you.",Kirti Thorat,Pune,0,0.0,0.6369,False,0
8026,,"@rihanna Think about your country, the farmers of India do not need your support",Bharat Chaudhary,"Gujarat, India",0,0.0,-0.3089,False,21
2872,,"@rihanna Thanks @rihanna, now everyone is talking about it 😃, sorry for what you may hear if you know Hindi. 
@sachin_rt @imVkohli @MEAIndia @akshaykumar @ajaydevgn @karanjohar @KanganaTeam 

Now everyone is talking 😃😃😃🤣 https://t.co/pofGJuNfNZ",Satish Singh,Mumbai ,0,-0.049999999999999996,0.8689,False,99
5018,FarmersProstest,@rihanna Thank you for your concern... Indian poor farmers need support from people like you. #FarmersProstest #farmersgenocide,Hindol Goswami,India,0,-0.4,0.5574,False,670
9366,,@rihanna Now u wakup,Ikbal choudhury,"Mumbai, India",0,0.0,0.0,False,40
1801,,@rihanna Thanks for support. I am a farmer,Ashwin,"Trivandrum, India",0,0.2,0.6808,False,9
7477,,@rihanna Thank you,Satish kumar,"Melbourne, Victoria",0,0.0,0.3612,False,2
8165,supportfarmers,@rihanna #supportfarmers,Veerpal Brar,"Melbourne, Victoria",0,0.0,0.0,False,5
3306,,@rihanna Let’s talk about Triple Tallaq — Halala — Love Jihad — Terrorist — Khalistan Movement. Do you have courage to talk about all these? No.. because @rihanna need to be paid to talk about anything... https://t.co/PKVXiYfhsi,🔱SANATAN 🔱,"Madhya Pradesh, India",0,0.5,0.4019,False,14
7306,,@rihanna Thanks for support,fairusudheen,payippullu,0,0.2,0.6808,False,9
3651,,@rihanna Thank you for standing in support of farmers 🙏,Karmveer Brar,Muktsar,0,0.0,0.6369,False,6
1248,,@rihanna Thnq rihana for raise voice for our farmers,Sonu,"Mandi Dabwali, India",0,0.0,0.0,False,26
4897,,@rihanna Thanks for support🙏🙏🙏,Sukh kaur,"Toronto, Ontario",0,0.2,0.4404,False,0
5194,,@rihanna 🥰,Harvinder singh,gurgaon india,0,0.0,0.8074,False,0
8423,FarmersProtest,@rihanna Thnx for supporting us #FarmersProtest,Peeta Dhudike,"Dhudike, moga ,punjab",0,0.25,0.4404,False,7
6285,supportfarmers,@rihanna Yes it’s disappointing. I was very supportive to to current ruling party but now This feels that farmers life doesn’t matters to government... #supportfarmers,Chandra Shekhar,India,0,0.01666666666666668,0.3604,False,20
9573,,"@rihanna Additionally, have you read farm reform law of India. You are another idiot 🙏",SUMENDRA SHEKHAR,"Gurgaon, India",1,-0.8,-0.5106,False,146
2228,,"@rihanna These are not farmers but, goons. They don’t want any solution but, just want to create chaos. Hope administration (Central/State) can kick them out asap 🙏",SUMENDRA SHEKHAR,"Gurgaon, India",1,0.0,0.6486,False,146
4928,,@rihanna Thnx,ਗੁਰਵਿੰਦਰ ਸਿੰਘ,PB 22,0,0.0,0.0,False,0
7205,,@rihanna you are against india and toys of khalistanis,sk rathore,"Tigard, OR",0,0.0,0.0,False,6
4172,,"@rihanna السلام عليكم  فرصه لن تتكررر حمل هذه المحفظه وادخل بحسابك  تويتر واسحب يوميا عملات دوجكوين  بقيمه 1$ مجانا  
I grabbed countless FREE tokens! Come with me! (Daily limit : 6 times)
https://t.co/nxiuj8MeLy",حماده محمد,سوهاج,0,0.20833333333333334,0.5972,False,234
3266,,@rihanna @shababalam00 Wow!!  Go vegan.  All species matter.  Thank you!,JB Bogenn,"Gravesent, Kent, UK",0,0.1953125,0.8061,False,1
5421,,@rihanna Hi 👋👋👋😊👋😊😊😊😊👋👋😊,sahabudeen,Tiruchirappalli,0,0.0,0.9517,False,11
2396,,@rihanna First Muslims and now Sikhs are also terrorists in the eyes of the  Indian government. The movement of farmers has became global by this tweet from Rihanna and other celebs who are talking about this issue.,Ahsan Ashfaq,"Punjab, Pakistan",0,0.041666666666666664,-0.6249,False,19
7043,,"@rihanna Thank you for bringing this up ❤️people who are asking you not to get involved as it is their “internal matter”, should know these are basic human rights violations. If they can’t be grateful for the FOOD they eat, idk what they would be grateful for.Ate food today?thank a farmer",premjit gill,"Surrey, British Columbia",3,0.0,0.5719,False,2
2177,,@rihanna Thanks for supporting Indian farmers,Bhagwant Singh,"Melbourne, Victoria",0,0.225,0.7003,False,3
3006,,@rihanna @Cristiano,jass,"California, USA",0,0.0,0.0,False,1
6694,,@rihanna 🤟✌,Justice Records,"Jalandhar, India",0,0.0,0.4939,False,30
7285,,@rihanna Thanks for your inner voice with farmers,Aman Rai,India,0,0.1,0.4404,False,0
9032,,@rihanna Thank you,Mandeep Kaur,"England, United Kingdom",1,0.0,0.3612,False,62
3263,StopTorturingOnIndianMinoritys,@rihanna @rihanna you’re doing such a great work for Indian minority’s keep going 🥀♥️ #StopTorturingOnIndianMinoritys,Sohail Khan,Own World,0,0.4,0.6249,False,212
1973,,@rihanna 👌🤘🏼,Gurj S Kalirai,herts,0,0.5,0.0,False,108
3579,,@rihanna Hi. I thought that over 70% of the food that fed India was grown and originated from the farmers of Punjab ?  I also noticed from public records that over 75% of the Indian army are Farmers. Happy for anyone to correct me. Apologies if I may have upset anyone in advance 🙏,Nik Sanghara,"Shirley, England",0,0.4,0.2732,False,7
1946,,@rihanna Thanks to support us @love @rihanna,Sangita,"London, England",0,0.35,0.8689,False,0
2412,,@rihanna Farmers,sant kumar,Jhunjhunu,0,0.0,0.0,False,31
9736,,"@rihanna Thanks rihanna, from all the farmers.",Param,edmonton Canada,0,0.2,0.4404,False,22
7825,,@rihanna Thanks Rihanna to support farmer,Manjit Goraya,melbourne aus,0,0.2,0.6808,False,5
7109,,@rihanna Thanks you,Lalli Gurna,"Adelaide, South Australia",0,0.2,0.4404,False,0
3157,westandwithkashmir,"@rihanna #westandwithkashmir 
#westandwithfarmers THANKS 😊 FOR tweet",QASIM Ali Bajwa,some WHERE on earth 🇵🇰🇦🇹,0,0.2,0.836,False,160
1987,,@rihanna Well done Rihanna for raising the plight of poor people being abused,nadim,"England, United Kingdom",0,-0.4,-0.6486,False,0
6122,,@rihanna nice,Manpreet Singh sekhon,"Fremont, CA",0,0.6,0.4215,False,6
4769,,@rihanna https://t.co/28mvjgqDbx,Mickin Rebello,Kuwait,0,0.0,0.0,False,73
6650,,@rihanna Thanks Rihanna for supporting farmers,satnam singh,"Ealing, London",0,0.225,0.7003,False,1
1558,,@rihanna Thanks Rihanna to remind everyone,satnam singh,"Ealing, London",0,0.2,0.4404,False,1
1166,,@rihanna Nearly all of them can't form grammatical sentences lmao,Ginger Warner,United Kingdom,0,0.35,0.5792,False,21
5817,,@rihanna Thx girl for drawing attention to the plight of the Indian farmers. The uneducated idiots on her calling you an outsider who gives a f--k. If only the Indian government would do something positive! Ignore the haters and c--t----s on Twitter calling you out,Ginger Warner,United Kingdom,0,-0.171969696969697,0.1759,False,21
7286,,"@rihanna Funny how Indians mocking Rihanna saying stay out of it, it's our internal matter but all they do is to poke their noses on every ""INTERNAL MATTER"" of other Countries. 
I'm glad you spoke against the indian brutality towards its farmers.",S H A H R O Z   S O H R A B®™,Bhai Zoned ,2,0.125,-0.296,False,20
6875,,@rihanna Im the only one who is Glad that you brought this UP,Elon Musk,"Shimla, India",1,0.25,0.4588,False,163
1283,bollywood,@rihanna Free to freedom of speach.#bollywood #india,Alam,"Malang, Jawa Timur",0,0.4,0.8176,False,1
5978,,@rihanna Thanks for supporting indian farmers🙏,Sunny,"Patiala, India",0,0.225,0.7003,False,7
5122,,@rihanna Thanks for supporting us🙏🙏,Vikramjeet Singh,India,0,0.225,0.7003,False,0
5450,,@rihanna https://t.co/8YybwwusPj,harry singh,"Indianapolis, IN",0,0.0,0.0,False,3
7875,,@rihanna Thanks Rihanna for raising this. You are a brave girl. This government so cruel. This protest is going for 2.5 months now and no one listening these farmers and 200 farmers have died so far. Thanks again raising this 👍,M Manes,"Auckland, New Zealand",0,0.06000000000000001,-0.5814,False,7
3783,NoFarmersNoFood,@rihanna This is the real face of India so-called largest democracy. There are no rights for the minorities in India. Hope the world will recognize them soon and their double face game will end soon. #NoFarmersNoFood,Nomi Abdullah,Pakistan,0,-0.06666666666666667,0.1779,False,5
8403,,@rihanna Thanks for farmers  support,Guri Tiwana,New Zealand,0,0.2,0.6808,False,0
7859,,@rihanna ❤️👍😢🥺,Jiffry kaka,"Ontario, Canada",0,0.0,0.0,False,8
5287,,@rihanna Yess i m support farmers,Shariq__ans..HuMan,"Khatauli, delhi",0,0.0,0.4019,False,0
3430,,@rihanna How much money did you get to say this? What do you know about Indian farmers? Hypocrite.,kunal,"Dallas, TX",0,0.2,0.0,False,1
3780,FarmersProtest,@rihanna @Trevornoah @TheDailyShow @iamjohnoliver @LastWeekTonight  why aren't you talking about #FarmersProtest ?,VinKu,United States,0,0.0,0.0,False,1
4606,India,"@rihanna The world needs to take swift action against this terrorist nation called #India or #Endia whatever suits better.
#FarmersProstest #Khalistan #SikhCommunity #Modi @narendramodi",Zaff,City of Angels!,0,0.3,-0.4451,False,138
5671,,"@rihanna @rihanna thank you, respect♥️",ਮਨਜੋਤ ਸਿੰਘ,Canada,1,0.0,0.3612,False,15
6544,,"@rihanna @rihanna, thats non of your business.  The moment one pokes his/ her nose other than their own feild, means?? Business graph dropping fast. Oh Babi! Feel very sorry for you. Now in this case your Chinese father can't help you, baby.",koustuve Chatterjee,INDIA,0,0.01499999999999999,-0.5428,False,18
6457,,@rihanna https://t.co/ECvW0iW8hT,jag singh,"England, United Kingdom",0,0.0,0.0,False,3
8439,,"@rihanna Today, by supporting the farmer, he proved that you are indeed a popstar",Talha Azmi,"Riyadh, Kingdom of Saudi Arabi",0,0.25,0.4404,False,39
3104,,"@rihanna Rehana ji, you have done the work that no one has done till now, you have removed those people who were farmers' supporter and those who were RSS's supporters, both got cleared.",Talha Azmi,"Riyadh, Kingdom of Saudi Arabi",0,0.0,0.4939,False,39
4208,,@rihanna I will stop playing your music from now on.,Jai,"Scottsdale, AZ",0,0.0,-0.1027,False,15
4272,,@rihanna @PMOIndia make note who’s helping her. Make sure to stop streaming her music in India. Tell Apple Music to stop her music . They get money from India and use it against India.  These artist should be banned in all countries to which they don’t care.,Jai,"Scottsdale, AZ",0,0.5,0.0772,False,15
7695,,@rihanna What should we talk about? Shutting down internet or farmers protests? Know the facts first and please be specific. Thank you.,venkata sujanth cherukuri,United Kingdom,0,0.03148148148148147,0.504,False,0
4029,HumanRightsViolations,"@rihanna It would be highly appreciated if more celebrities spoke up against these #HumanRightsViolations . It would really benefit the farmers of India.

@jimmykimmel ,@jimmyfallon , @TheRock ,@KevinHart4real ,@Drake ,@therealrussellp , @EmmaWatson @Eminem @ladygaga @djkhaled @Trevornoah",Joravar,Australia,0,0.3,0.7837,False,10
1832,FarmersProtest,@rihanna @sonamakapoor Thanks for waking a sleeping nation #FarmersProtest,pinkiechauhan,England,0,0.2,0.4404,False,3
8481,,@rihanna i support Farmer in India,Gurbaj Singh,Berlin,0,0.0,0.4019,False,8
8935,,@rihanna Thank you so much for supporting 🥰🥰,Kuldeep singh,"Queens, NY",0,0.225,0.918,False,17
5503,,@rihanna https://t.co/ZZMQfljYlD,Renee,"India, Maharashtra",0,0.0,0.0,False,99
4383,,@rihanna Wah Rihanna ķya baat hai,Maqbool Shaikh,Mumbai,0,0.0,0.0,False,465
3108,,@rihanna Dont worry abt these ppl. They've been brainwashed for the last ten years and are lead by some of the worst from their society. Just watch their BJP politicians on youtube and listen what they say. You will stop wondering why they are in all this mess lol,Zeeshan Malik,Norway,0,-0.075,-0.6084,False,21
3131,,@rihanna Because the farmers is poor people of the world.,Salman Mohsin,"Bannu, Pakistan",0,-0.4,-0.4767,False,148
4333,dontmesswithindia,@rihanna Stay in your lane #dontmesswithindia #india #sovreignindia #Mindyourownbusiness #propaganda,Emily Birch,United Kingdom,0,-0.1,-0.25,False,5
6583,trumpdown,@rihanna Please #trumpdown next #modidown,Arun kj,Tirur Bangalore,0,0.0,0.3182,False,117
3603,FarmersProtest,@rihanna #FarmersProtest #ModiGlobalDisaster,Arun kj,Tirur Bangalore,0,0.0,0.0,False,117
9342,,@rihanna The reality of our Bollywood is exposed with this one tweet @rihanna 🙏,Mandeep Singh,"Vancouver, British Columbia",2,0.0,-0.0772,False,14
1014,,@rihanna https://t.co/mw7k8WMjiq,Debasis Patra,India,0,0.0,0.0,False,113
7144,FarmersProstest,@rihanna Thanku mam. Indian celebs are pets of present indian govt. Atleast you guys starts talking about human rights #FarmersProstest,jeet singh ,jalandhar,0,0.0,0.0,False,17
7764,,@rihanna Our National News channel only showing ''everything is well and good''. News channel not showing truth to public that's why this was happen in india .,HIMANSHU AGGARWAL,"Ghaziabad, India",0,0.2333333333333333,0.4657,False,271
3677,,"@rihanna Thanks rihan special thankzu for you tweet ndian farmer Love you sis 
Shame on you bollywood hijdo 
Kagna chal hatt bahen ki lodi",Gagan aryan,Ludhiana,0,0.3523809523809524,0.7717,False,1
8441,,"@rihanna Thanks Rihanna tweet for Indian farmers Special thanks for you 
Love you sister ♥️♥️♥️
Shame on you. Bollywood hijdo 
Kangana chal hatt bahen ki ..........",Gagan aryan,Ludhiana,1,0.3142857142857143,0.93,False,1
4038,,"@rihanna Lol. Why r u not replying?? Lost ur brain or brain got washed?? Oh My bet, u don’t have one 😂",Herry,"Toronto, Ontario",0,0.8,0.8235,False,7
1810,,"@rihanna किसान  आंदोलन के समर्थन में तीन  नए चेहरे आ गए हैं | 
१.वह अधनंगी महिला जो गाने के नाम पर शोर मचा कर मुँह खोलती है | 
२.वह पूर्णतया नंगी महिला  जो एक्टिंग के नाम पर टाँगे खोलती है | 
३.वह महिला जो पर्यावरण रक्षा के नाम पर भारत के विरुद्ध प्रदूषण करती है 
शेष सिर्फेचीयर लीडर हैं",Birbal Verma,Rohtak - Haryana - India,0,0.0,0.0,False,2
6095,,@rihanna 😡😡😡😡 see your own country first 😡😡😡,Raina27,"Billawar, Jammu And Kashmir",0,0.425,0.0,False,2
4263,ModiPropaganda,@rihanna The world is watching #ModiPropaganda #ModiGlobalDisaster #FarmersAgainstModiPropaganda #ShameOnModi #ModiMustResign #JusticeForFarmersOfIndia #ISupportFarmers @GretaThunberg #Rihanna @CNN #FarmersProtest #ModiYouCantFailFarmers #BoycottCricketers #BoycottBollywood #foryou 🌾🙏🇮🇳 https://t.co/dWXn4FFJIl,VIJAY BHENGRA,India,1,0.0,0.0,False,137
2692,,@rihanna bc,swadeshi,🌎🌏🌍,0,0.0,0.0,False,16
2909,,@rihanna So true.,Jay Tandel,"Wembley, UK",0,0.35,0.4754,False,600
4712,,@rihanna Unknowingly you became part if a big conspiracy. God bless you,Amitabh Kishore,Planet Earth,0,0.0,0.128,False,305
3904,FarmersProstest,"@rihanna thanks Rihanna
#FarmersProstest",नास्तिक PK,Gondia,1,0.2,0.4404,False,134
1136,,"@rihanna That's it. And thanks for you're watching my country, https://t.co/u3LJShXqno",Shiva,india,0,0.2,0.4404,False,2
2038,,@rihanna My Sincere Thanks to Madame @rihanna for taking time to tweet about the situation of our Indian Farmers 🙏🏽💐,GLC25E4400 MNM,France,1,0.35,0.6808,False,1213
4181,,"@rihanna You have no right to speak about india
You don't know anything sit quietly where you are",Ankit Bhartiyam,"Bihar, ",0,-0.07142857142857142,-0.296,False,1
9516,,"@rihanna The face is not good, at least do good things",Ankit Bhartiyam,"Bihar, ",0,0.01666666666666668,0.1265,False,1
1331,,@rihanna thank u rihanna for the suport,kawaldeep singh,"Sydney, New South Wales",0,0.0,0.3612,False,0
9361,,@rihanna BECAUSE YOU DON'T KNOW ABOUT THIS .,Manas Yadav,Nagpur,0,0.0,0.0,False,5
3213,,"@rihanna Great dear... 
All Politicians are met, no one will matter if someone will make a difference, that is the farmer",Rehan khan,"Kanpur, India",1,0.8,0.6808,False,28
6528,,@rihanna https://t.co/vW7mQHN9pF,Ranjit singh Mehra,Soeta,0,0.0,0.0,False,12
8546,,@rihanna Thanks you so much Rihanna,Ranjit singh Mehra,Soeta,0,0.2,0.4404,False,12
7572,,"@rihanna This government is the murderer of people, the murderer of farmers is the government of miscreants",Ali Khan,"Ahmadabad City, India",0,0.0,-0.8807,False,4
2212,,"@rihanna You are right, Madame, spitting on the face of the government of this country is only right. Salty poor government licks the soles of industry husbands",Ali Khan,"Ahmadabad City, India",0,0.042857142857142844,-0.4767,False,4
3564,,@rihanna Thank you,siddharth kumre,bhopal,0,0.0,0.3612,False,6
1361,,@rihanna Thank you .,Vishal,India,0,0.0,0.3612,False,3
6063,,@rihanna Your neighbor might have never said this to you. But Poking neighbours are not always liked. Get Sober and realize it's not your home.,Sharan Kumar K,"Kitchener, Ontario",0,0.35,-0.4585,False,98
6718,,"@rihanna Cutting down internet what more they can do, so that reality should never reach to others poor mentality.",Dr.Dilip Tiwari,mumbai,0,-0.1638888888888889,-0.5682,False,93
9649,farmersprotest,@rihanna ♥️♥️♥️#farmersprotest #WorldSupportsIndianFarmers  #IStandWithFarmers,mandy,"Ontario, Canada",1,0.0,0.6369,False,1
5381,StandWithFarmers,@rihanna #StandWithFarmers,Imran Rather,Jammu And Kashmir,0,0.0,0.0,False,657
9871,,@rihanna 🔥🔥🔥🔥🔥🔥🔥🔥,Imran Rather,Jammu And Kashmir,0,0.0,0.0,False,657
1851,,@rihanna Love from india...👍👍,Shammasshaz,"أبوظبي, الامارات العربية المتح",0,0.5,0.6369,False,0
5008,IndiaStandsTogether,"@rihanna B'coz u don't see the picture when a protestor attacked on unarmed officer with sward, b'coz you don't want to see 4-5 violent agitators hitting an unarmed policemen., B'coz you don't know why they are still protesting, amid the law is on hold for 18 months. #IndiaStandsTogether",Pawan Verma,India,0,-0.8,-0.9189,False,123
2018,FarmersProtest,@rihanna #FarmersProtest #kissanmajdoorektazindabadh,Harpreet Pannu,"North-East Region, Singapore",0,0.0,0.0,False,5
6950,,@rihanna Delhi police https://t.co/gMEfwmUDlh,gurpreet singh Sarao,"Punjab, India",0,0.0,0.0,False,4
5853,FarmersProtest,@rihanna More power to you !! Thanks for standing with Indian farmers. #FarmersProtest,Mahesh Rao,"Mumbai, India",0,0.490625,0.5399,False,27
7448,,@rihanna Thanks sport.. the farmers,Simar,Punjab,0,0.2,0.4404,False,0
5847,bewithfarmers,@rihanna Why you’re not talking about this @ladygaga &amp; @DaniDanielsOne #bewithfarmers #india,Bhoopalan Kris,Coimbatore,0,0.0,0.0,False,256
4651,,"@rihanna Because our country is with them and we are proud of our farmers, we don't need you or any other outsiders to poke their nose in our internal matters.",Rahul pant,Almora,0,0.225,0.4939,False,26
1542,,@rihanna https://t.co/cOIdNF08HP,Dr ਸਕਿੰਦਰ ਸਿੰਘ 🤺 Dr सकिंदर सिंह 🐅,"California, USA ",2,0.0,0.0,False,394
4168,,@rihanna https://t.co/bTzKUVejAA,Hina Attaria,"لاہور, پاکستان",0,0.0,0.0,False,33
5454,,@rihanna https://t.co/7YVWZn3sj3,Hina Attaria,"لاہور, پاکستان",0,0.0,0.0,False,33
2290,,@rihanna https://t.co/NPoy3VEn0r,Hina Attaria,"لاہور, پاکستان",0,0.0,0.0,False,33
3081,,@rihanna Thank you Rihanna... I appreciate ur effort. Bcoz of u our spineless celebrities started to come out from hole. Our farmers need support from all over world. Now world will know how much BJP and Mr. modi govt lying about them.,shagufta parveen,India,0,0.2,0.5423,False,15
6462,,@rihanna Those who were demolishing Jio Towers in Punjab are now proclaiming internet to be a Human Right ! LOL 🤣🤣🤣🤣🤣🤣🤣🤣🤣,Suraj Kumar,"Pune, India",0,0.3857142857142857,0.7424,False,20
7497,,@rihanna Thanks for supporting our farmers.This is such a painful situation of all human and humanity in India.,Sasanka Sekhar Mohanty,"Bhubaneshwar, India",0,-0.04999999999999999,0.4404,False,21
1943,,@rihanna Good job,BAL SAAB 007,"Amritsar, India",0,0.7,0.4404,False,3
3583,,"@rihanna Look bich stop this nonsense 
We are watching you so be careful what you are fuking talk about India..",Anil Kumar Bhagat,UT Jammu and kashmir,0,-0.1,-0.8247,False,15
7393,,@rihanna Thanks @rihanna for support Farmers 26 Alphabet cannot describe your Thinking,Malkeet Singh,"Chandigarh, India",0,0.2,0.6808,False,0
3619,,@rihanna Will you please mind with your own business 🙏🏻,Saurabh Sharma,"Neemrana, India",1,0.5,0.3182,False,4
1802,StandWithFarmers,@rihanna #StandWithFarmers ❤️🙏🏻🌾✌🏻,dlvin.thind,ਪੰਜਾਬ ( PUNJAB) ✌🏻,1,0.26666666666666666,0.4939,False,0
1138,,@rihanna We should be talking about this...,Blessings Kamanga,Malawi,0,0.0,0.0,False,53
5001,IStandwithFarmerProtest,"@rihanna Thank you for what you did, no body could have done that specially indian media, spineless bollywood actors. Even though they make living using sikh characters in the movies.                                                                        #IStandwithFarmerProtest",Jasdeep Sidhu,"Saskatchewan, Canada",0,0.35714285714285715,0.0772,False,4
4465,,"@rihanna Because thats happening in the so called ""largest democracy"" of the world. ""Largest democracy "" my foot. They cannot even manage their existing territory &amp; population and still dream to occupy neighbors territory. Basically India is trying to be the USA of South Asia. Idiots.",RAYGUN,A place on Earth called Nepal,0,-0.8,0.25,False,20
2749,celebrity,@rihanna @taapsee It is important to understand #celebrity status in the world does not give you an understanding of internal situations of a nation. India has a democratically elected govt with all the necessary systems to address its internal issues. We don’t need your help. Thank you. -Sadhguru,Sachin Sharma,"Jammu, Jammu And Kashmir",0,0.1,0.7184,False,33
4025,IndiaTogether,@rihanna #IndiaTogether #IndiaAgaistPropoganda,மோடி ரசிகன் முத்து,"India,Tamil Nadu",1,0.0,0.0,False,18
2295,,"@rihanna FYI. We in J&amp;K, which is also a part of India, is not having 4G services for the past 1 year, and for the first 6 months, we didn't even have an internet connection.And you talking about Farmer's Protest. CAN YOU PLEASE TELL WHY THEY ARE PROTESTING AND AGAINST WHICH LAW?",kushar dogra,"Jammu, Jammu And Kashmir",0,0.0,-0.1779,False,1
4276,BanRihanna,@rihanna #BanRihanna We don’t want any paid puppets on Twitter.,SRIM,India,1,0.0,0.0772,False,26
9738,IndiaAgainstPropaganda,@rihanna Because they aren’t being paid puppets like you! Filthy people who sell tweets for money aren’t as many. Has anyone in your world ever been a farmer? #IndiaAgainstPropaganda #IndiaTogether #IndiaRejectsPropaganda #RihannaSoldOut #RihannaSorosPuppet,SRIM,India,0,-0.15000000000000002,0.4199,False,26
7671,HowDareYou,@rihanna #HowDareYou #IndiaWithModi #IndiaUnitedAgainstPropaganda #DumbandcluelessRihanna,SRIM,India,0,0.0,0.0,False,26
7296,,@rihanna Thankyouuuuu so much. Your single tweet put fire on ass of many indian stars. Love from kerala,Franswa,Augsburg,1,0.28214285714285714,-0.1779,False,3
5915,,"@rihanna Barbados PM writes to PM Modi, thanks him for donation of COVID-19 vaccine

Read @ANI Story | https://t.co/WDDCxbt0NP https://t.co/SuPCwJkkxD",𝗗𝗿𝘅 𝗡𝗮𝘃 𝗣𝗿𝗮𝗯𝗵𝗮𝘁 𝗠𝗶𝘀𝗵𝗿𝗮 🇮🇳,"Lucknow, India",0,0.2,0.4404,False,95
